Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],Error [cts]
75.0841,896.168,918.1164,917.9579,-21.9484
75.0881,981.8579,918.1162,917.9587,63.7417
75.0921,917.5041,918.116,917.9594,-0.6119
75.0961,933.6871,918.1158,917.9601,15.5713
75.1001,937.7383,918.1156,917.9608,19.6227
75.1041,950.5205,918.1154,917.9616,32.4051
75.1081,976.9465,918.1152,917.9623,58.8313
75.1121,910.3334,918.1151,917.963,-7.7817
75.1161,931.1732,918.1149,917.9638,13.0583
75.1201,969.9899,918.1147,917.9645,51.8752
75.1241,964.9294,918.1146,917.9652,46.8148
75.1281,989.9214,918.1144,917.966,71.807
75.1321,958.0381,918.1142,917.9667,39.9239
75.1361,928.5645,918.114,917.9674,10.4505
75.1401,938.3746,918.1139,917.9681,20.2607
75.1441,942.223,918.1137,917.9689,24.1093
75.1481,932.6469,918.1136,917.9696,14.5333
75.1521,928.2014,918.1134,917.9703,10.088
75.1561,939.087,918.1133,917.9711,20.9737
75.1601,899.3173,918.1132,917.9718,-18.7959
75.1641,917.7521,918.113,917.9725,-0.3609
75.1681,975.1984,918.1129,917.9733,57.0855
75.1721,969.6031,918.1128,917.974,51.4903
75.1761,905.4251,918.1127,917.9747,-12.6876
75.1801,935.8757,918.1127,917.9754,17.763
75.1841,905.0616,918.1126,917.9762,-13.051
75.1881,927.38,918.1126,917.9769,9.2674
75.1921,919.3914,918.1125,917.9776,1.2789
75.1961,943.1409,918.1125,917.9784,25.0284
75.2001,938.4398,918.1125,917.9791,20.3273
75.2041,918.8273,918.1126,917.9798,0.7147
75.2081,894.7702,918.1126,917.9805,-23.3424
75.2121,938.4526,918.1127,917.9813,20.3399
75.2161,979.7941,918.1127,917.982,61.6814
75.2201,948.9073,918.1128,917.9827,30.7945
75.2241,933.5807,918.1129,917.9835,15.4678
75.2281,951.6672,918.113,917.9842,33.5542
75.2321,962.3633,918.113,917.9849,44.2503
75.2361,950.0009,918.1131,917.9857,31.8878
75.2401,898.5984,918.1132,917.9864,-19.5148
75.2441,969.4038,918.1133,917.9871,51.2905
75.2481,940.2079,918.1134,917.9878,22.0945
75.2521,1021.867,918.1135,917.9886,103.7535
75.2561,886.3206,918.1136,917.9893,-31.793
75.2601,950.9852,918.1136,917.99,32.8716
75.2641,938.5386,918.1138,917.9908,20.4248
75.2681,957.4145,918.1138,917.9915,39.3007
75.2721,975.9039,918.114,917.9922,57.7899
75.2761,935.917,918.1141,917.993,17.8029
75.2801,896.8875,918.1141,917.9937,-21.2266
75.2841,909.6712,918.1142,917.9944,-8.443
75.2881,937.5838,918.1143,917.9951,19.4695
75.2921,929.4362,918.1144,917.9959,11.3218
75.2961,935.6426,918.1146,917.9966,17.528
75.3001,946.9166,918.1147,917.9973,28.8019
75.3041,912.955,918.1148,917.9981,-5.1598
75.3081,892.6028,918.1149,917.9988,-25.5121
75.3121,922.2375,918.1151,917.9995,4.1224
75.3161,964.2336,918.1152,918.0003,46.1184
75.3201,979.1574,918.1154,918.001,61.042
75.3241,961.9956,918.1155,918.0017,43.8801
75.3281,972.3849,918.1157,918.0024,54.2692
75.3321,945.0084,918.1158,918.0032,26.8926
75.3361,941.0603,918.116,918.0039,22.9443
75.3401,914.336,918.1161,918.0046,-3.7801
75.3441,956.0012,918.1163,918.0054,37.8849
75.3481,916.3072,918.1165,918.0061,-1.8093
75.3521,958.7504,918.1166,918.0068,40.6338
75.3561,977.8991,918.1168,918.0075,59.7823
75.3601,959.4064,918.117,918.0083,41.2894
75.3641,913.3005,918.1172,918.009,-4.8167
75.3681,892.0497,918.1174,918.0097,-26.0677
75.3721,933.563,918.1176,918.0105,15.4454
75.3761,916.6681,918.1177,918.0112,-1.4496
75.3801,939.0314,918.118,918.0119,20.9134
75.3841,942.8355,918.1182,918.0127,24.7173
75.3881,930.4784,918.1184,918.0134,12.36
75.3921,962.9824,918.1187,918.0141,44.8637
75.3961,981.946,918.1188,918.0148,63.8272
75.4001,981.1662,918.1191,918.0156,63.0471
75.4041,932.0486,918.1193,918.0163,13.9293
75.4081,908.0853,918.1196,918.017,-10.0343
75.4121,955.4597,918.1198,918.0178,37.3399
75.4161,965.3309,918.1201,918.0185,47.2108
75.4201,949.1748,918.1203,918.0192,31.0545
75.4241,929.7434,918.1205,918.02,11.6229
75.4281,957.5771,918.1208,918.0207,39.4563
75.4321,975.1737,918.1211,918.0214,57.0526
75.4361,938.5412,918.1213,918.0221,20.4199
75.4401,940.1287,918.1216,918.0229,22.0071
75.4441,938.261,918.1219,918.0236,20.1391
75.4481,939.0052,918.1222,918.0243,20.883
75.4521,934.218,918.1224,918.0251,16.0956
75.4561,921.3071,918.1227,918.0258,3.1844
75.4601,908.8694,918.123,918.0265,-9.2536
75.4641,939.446,918.1233,918.0273,21.3227
75.4681,937.6225,918.1235,918.028,19.499
75.4721,970.6465,918.1238,918.0287,52.5227
75.4761,948.5931,918.1241,918.0294,30.469
75.4801,913.8276,918.1245,918.0302,-4.2969
75.4841,948.6346,918.1248,918.0309,30.5098
75.4881,963.3011,918.1251,918.0316,45.176
75.4921,955.1042,918.1254,918.0324,36.9788
75.4961,954.7846,918.1257,918.0331,36.6589
75.5001,978.174,918.1261,918.0338,60.0479
75.5041,979.0937,918.1264,918.0345,60.9673
75.5081,930.4135,918.1267,918.0353,12.2868
75.5121,928.8175,918.1271,918.036,10.6904
75.5161,970.5466,918.1274,918.0367,52.4192
75.5201,951.7526,918.1277,918.0375,33.6249
75.5241,917.8975,918.1281,918.0382,-0.2306
75.5281,901.9471,918.1284,918.0389,-16.1813
75.5321,936.236,918.1288,918.0397,18.1072
75.5361,897.1697,918.1292,918.0404,-20.9595
75.5401,924.1886,918.1295,918.0411,6.0591
75.5441,891.6357,918.1299,918.0418,-26.4942
75.5481,954.0711,918.1302,918.0426,35.9409
75.5521,914.4448,918.1306,918.0433,-3.6858
75.5561,916.9619,918.1309,918.044,-1.169
75.5601,939.8124,918.1313,918.0448,21.6811
75.5641,867.098,918.1317,918.0455,-51.0337
75.5681,942.1871,918.132,918.0462,24.0551
75.5721,960.4976,918.1324,918.047,42.3652
75.5761,898.5938,918.1328,918.0477,-19.539
75.5801,889.0511,918.1332,918.0484,-29.0821
75.5841,934.8793,918.1336,918.0491,16.7457
75.5881,945.0193,918.134,918.0499,26.8853
75.5921,928.481,918.1344,918.0506,10.3466
75.5961,935.4247,918.1348,918.0513,17.2899
75.6001,954.8316,918.1352,918.0521,36.6964
75.6041,951.7177,918.1356,918.0528,33.5821
75.6081,933.9225,918.136,918.0535,15.7865
75.6121,897.2937,918.1364,918.0543,-20.8427
75.6161,905.768,918.1368,918.055,-12.3688
75.6201,921.2348,918.1373,918.0557,3.0975
75.6241,932.7274,918.1376,918.0564,14.5898
75.6281,902.1585,918.1381,918.0572,-15.9796
75.6321,904.9169,918.1326,918.0579,-13.2157
75.6361,965.1542,918.1331,918.0586,47.0211
75.6401,899.091,918.1335,918.0594,-19.0425
75.6441,933.8938,918.134,918.0601,15.7598
75.6481,977.4996,918.1343,918.0608,59.3653
75.6521,948.0231,918.1348,918.0616,29.8883
75.6561,921.6992,918.1353,918.0623,3.5639
75.6601,930.7456,918.1357,918.063,12.6099
75.6641,897.632,918.1361,918.0637,-20.5041
75.6681,934.5708,918.1366,918.0645,16.4342
75.6721,946.3033,918.137,918.0652,28.1663
75.6761,908.2892,918.1375,918.0659,-9.8483
75.6801,921.2331,918.1379,918.0667,3.0952
75.6841,930.2678,918.1384,918.0674,12.1294
75.6881,928.5287,918.1389,918.0681,10.3898
75.6921,936.667,918.1393,918.0688,18.5277
75.6961,906.3464,918.1398,918.0696,-11.7934
75.7001,899.6799,918.1403,918.0703,-18.4604
75.7041,941.1825,918.1407,918.071,23.0418
75.7081,994.4713,918.1412,918.0718,76.3301
75.7121,937.4806,918.1417,918.0725,19.3389
75.7161,865.0795,918.1422,918.0732,-53.0627
75.7201,933.5293,918.1427,918.074,15.3866
75.7241,904.593,918.1432,918.0747,-13.5502
75.7281,938.302,918.1437,918.0754,20.1583
75.7321,908.6214,918.1442,918.0761,-9.5228
75.7361,931.635,918.1447,918.0769,13.4903
75.7401,978.0124,918.1451,918.0776,59.8673
75.7441,953.9939,918.1456,918.0783,35.8483
75.7481,908.8595,918.1461,918.0791,-9.2866
75.7521,952.6105,918.1465,918.0798,34.464
75.7561,945.377,918.147,918.0805,27.23
75.7601,974.896,918.1475,918.0813,56.7485
75.7641,931.4211,918.1481,918.082,13.273
75.7681,921.51,918.1486,918.0827,3.3614
75.7721,932.6437,918.149,918.0834,14.4947
75.7761,913.4063,918.1495,918.0842,-4.7432
75.7801,898.9145,918.1501,918.0849,-19.2356
75.7841,932.9031,918.1506,918.0856,14.7525
75.7881,968.7352,918.1511,918.0864,50.5841
75.7921,929.5151,918.1516,918.0871,11.3635
75.7961,926.9981,918.1521,918.0878,8.846
75.8001,982.2542,918.1526,918.0886,64.1016
75.8041,936.148,918.1503,918.0893,17.9977
75.8081,985.5623,918.1508,918.09,67.4115
75.8121,930.0806,918.1513,918.0907,11.9293
75.8161,907.9841,918.1519,918.0915,-10.1678
75.8201,906.8258,918.1523,918.0922,-11.3265
75.8241,923.3353,918.1529,918.0929,5.1824
75.8281,940.5692,918.1534,918.0937,22.4158
75.8321,931.1021,918.1539,918.0944,12.9482
75.8361,957.1452,918.1544,918.0951,38.9908
75.8401,962.1187,918.155,918.0958,43.9637
75.8441,941.167,918.1555,918.0966,23.0115
75.8481,951.9498,918.1561,918.0973,33.7937
75.8521,960.7459,918.1566,918.098,42.5893
75.8561,944.0901,918.1571,918.0988,25.933
75.8601,893.0781,918.1577,918.0995,-25.0796
75.8641,918.6365,918.1582,918.1002,0.4783
75.8681,938.3102,918.1588,918.101,20.1514
75.8721,941.7264,918.1593,918.1017,23.5671
75.8761,929.8602,918.1599,918.1024,11.7003
75.8801,909.4764,918.1604,918.1031,-8.684
75.8841,928.6449,918.1609,918.1039,10.484
75.8881,925.0345,918.1615,918.1046,6.873
75.8921,927.6224,918.162,918.1053,9.4604
75.8961,937.894,918.1627,918.1061,19.7313
75.9001,933.3104,918.1632,918.1068,15.1472
75.9041,882.234,918.1638,918.1075,-35.9298
75.9081,950.4748,918.1643,918.1083,32.3105
75.9121,960.9946,918.1649,918.109,42.8297
75.9161,944.7687,918.1654,918.1097,26.6033
75.9201,964.8749,918.166,918.1104,46.7089
75.9241,943.5933,918.1665,918.1112,25.4268
75.9281,922.405,918.1671,918.1119,4.2379
75.9321,935.6481,918.1676,918.1126,17.4805
75.9361,969.1859,918.1682,918.1134,51.0177
75.9401,952.0397,918.1688,918.1141,33.8709
75.9441,947.0276,918.1693,918.1148,28.8583
75.9481,909.1497,918.1699,918.1156,-9.0202
75.9521,903.8373,918.1705,918.1163,-14.3332
75.9561,935.8818,918.171,918.117,17.7108
75.9601,954.7284,918.1716,918.1177,36.5568
75.9641,981.5678,918.1722,918.1185,63.3956
75.9681,970.6983,918.1728,918.1192,52.5255
75.9721,946.2504,918.1733,918.1199,28.0771
75.9761,941.5884,918.174,918.1207,23.4144
75.9801,901.7974,918.1745,918.1214,-16.3771
75.9841,899.2488,918.1751,918.1221,-18.9263
75.9881,924.2632,918.1757,918.1229,6.0875
75.9921,905.3232,918.1763,918.1236,-12.8531
75.9961,869.9136,918.1768,918.1243,-48.2632
76.0001,914.647,918.1774,918.125,-3.5304
76.0041,870.9451,918.178,918.1258,-47.2329
76.0081,871.7057,918.1786,918.1265,-46.4729
76.0121,923.3295,918.1792,918.1272,5.1503
76.0161,984.6055,918.1797,918.128,66.4258
76.0201,962.5044,918.1803,918.1287,44.3241
76.0241,918.1387,918.1808,918.1294,-0.0421
76.0281,920.6429,918.1815,918.1301,2.4614
76.0321,946.3255,918.1821,918.1309,28.1434
76.0361,930.9506,918.1827,918.1316,12.7679
76.0401,932.0368,918.1832,918.1323,13.8536
76.0441,931.3289,918.1838,918.1331,13.1451
76.0481,951.8043,918.1844,918.1338,33.6199
76.0521,971.4912,918.185,918.1345,53.3062
76.0561,946.892,918.1856,918.1353,28.7064
76.0601,924.923,918.1862,918.136,6.7368
76.0641,951.9066,918.1868,918.1367,33.7198
76.0681,965.8125,918.1874,918.1374,47.6251
76.0721,927.522,918.188,918.1382,9.334
76.0761,910.3851,918.1886,918.1389,-7.8035
76.0801,916.1558,918.1892,918.1396,-2.0334
76.0841,945.238,918.1898,918.1404,27.0482
76.0881,942.3183,918.1904,918.1411,24.1279
76.0921,915.8031,918.191,918.1418,-2.3879
76.0961,960.3659,918.1916,918.1426,42.1743
76.1001,959.7993,918.1922,918.1433,41.6071
76.1041,938.7553,918.1928,918.144,20.5625
76.1081,958.8615,918.1934,918.1447,40.6681
76.1121,973.229,918.194,918.1455,55.035
76.1161,998.2088,918.1946,918.1462,80.0142
76.1201,992.8571,918.1952,918.1469,74.6619
76.1241,1012.738,918.1958,918.1477,94.5422
76.1281,886.4919,918.1964,918.1484,-31.7045
76.1321,867.4826,918.197,918.1491,-50.7144
76.1361,923.7647,918.1976,918.1499,5.5671
76.1401,911.2841,918.1982,918.1506,-6.9141
76.1441,896.6926,918.1989,918.1513,-21.5063
76.1481,925.5644,918.1995,918.152,7.3649
76.1521,949.0966,918.2001,918.1528,30.8965
76.1561,932.4981,918.2007,918.1535,14.2974
76.1601,930.214,918.2013,918.1542,12.0127
76.1641,929.9657,918.2019,918.155,11.7638
76.1681,912.6489,918.2025,918.1557,-5.5536
76.1721,935.0598,918.2031,918.1564,16.8567
76.1761,913.8576,918.2037,918.1571,-4.3461
76.1801,930.0583,918.2043,918.1579,11.854
76.1841,957.7727,918.205,918.1586,39.5677
76.1881,919.0239,918.2056,918.1593,0.8183
76.1921,912.1169,918.2062,918.1601,-6.0893
76.1961,982.0464,918.2068,918.1608,63.8396
76.2001,889.0061,918.2074,918.1615,-29.2013
76.2041,922.5164,918.208,918.1623,4.3084
76.2081,952.5227,918.2086,918.163,34.3141
76.2121,941.3404,918.2092,918.1637,23.1312
76.2161,925.2408,918.2099,918.1644,7.0309
76.2201,948.6592,918.2105,918.1652,30.4487
76.2241,965.4972,918.2111,918.1659,47.2861
76.2281,906.5753,918.2117,918.1666,-11.6364
76.2321,900.8047,918.2123,918.1674,-17.4076
76.2361,916.975,918.213,918.1681,-1.238
76.2401,907.3832,918.2136,918.1688,-10.8304
76.2441,919.8235,918.2142,918.1696,1.6093
76.2481,937.7956,918.2148,918.1703,19.5808
76.2521,943.6051,918.2155,918.171,25.3896
76.2561,962.8972,918.2161,918.1717,44.6811
76.2601,959.4317,918.2167,918.1725,41.215
76.2641,916.1502,918.2173,918.1732,-2.0671
76.2681,933.8327,918.218,918.1739,15.6147
76.2721,950.5757,918.2186,918.1747,32.3571
76.2761,909.2873,918.2192,918.1754,-8.9319
76.2801,919.1217,918.2199,918.1761,0.9018
76.2841,953.928,918.2205,918.1769,35.7075
76.2881,948.8679,918.2211,918.1776,30.6468
76.2921,914.455,918.2217,918.1783,-3.7667
76.2961,891.4765,918.2224,918.179,-26.7459
76.3001,970.8211,918.223,918.1798,52.5981
76.3041,920.0027,918.2236,918.1805,1.7791
76.3081,935.4353,918.2242,918.1812,17.2111
76.3121,975.304,918.2249,918.182,57.0791
76.3161,883.2932,918.2255,918.1827,-34.9323
76.3201,913.3313,918.2261,918.1834,-4.8948
76.3241,909.4101,918.2268,918.1841,-8.8167
76.3281,929.92,918.2274,918.1849,11.6926
76.3321,896.2682,918.228,918.1856,-21.9598
76.3361,930.4334,918.2287,918.1863,12.2047
76.3401,964.3936,918.2293,918.1871,46.1643
76.3441,944.0259,918.23,918.1878,25.7959
76.3481,926.6843,918.2306,918.1885,8.4537
76.3521,910.4544,918.2312,918.1893,-7.7768
76.3561,939.0642,918.235,918.19,20.8292
76.3601,955.085,918.2202,918.1907,36.8648
76.3641,927.4688,918.2209,918.1914,9.2479
76.3681,938.3237,918.2216,918.1922,20.1021
76.3721,884.5553,918.2222,918.1929,-33.6669
76.3761,906.2193,918.2229,918.1936,-12.0036
76.3801,962.5174,918.2235,918.1944,44.2939
76.3841,911.2834,918.2242,918.1951,-6.9408
76.3881,910.6342,918.2249,918.1958,-7.5907
76.3921,915.8207,918.2255,918.1966,-2.4048
76.3961,867.6849,918.2262,918.1973,-50.5413
76.4001,919.9373,918.2269,918.198,1.7104
76.4041,947.0565,918.2275,918.1987,28.829
76.4081,927.8112,918.2282,918.1995,9.583
76.4121,927.5134,918.2289,918.2002,9.2845
76.4161,926.8031,918.2296,918.2009,8.5735
76.4201,940.8688,918.2302,918.2017,22.6386
76.4241,972.2065,918.2309,918.2024,53.9756
76.4281,952.1005,918.2316,918.2031,33.8689
76.4321,921.785,918.2322,918.2039,3.5528
76.4361,956.0195,918.2329,918.2046,37.7866
76.4401,977.082,918.2336,918.2053,58.8484
76.4441,924.399,918.2343,918.206,6.1647
76.4481,924.0073,918.2349,918.2068,5.7724
76.4521,969.4495,918.2356,918.2075,51.2139
76.4561,925.0158,918.2363,918.2082,6.7795
76.4601,942.2257,918.2369,918.209,23.9888
76.4641,890.3737,918.2376,918.2097,-27.8639
76.4681,931.0927,918.2383,918.2104,12.8544
76.4721,952.7607,918.2389,918.2112,34.5218
76.4761,909.7331,918.2396,918.2119,-8.5065
76.4801,961.2892,918.2402,918.2126,43.049
76.4841,927.7789,918.2409,918.2133,9.538
76.4881,953.3859,918.2416,918.2141,35.1443
76.4921,885.5006,918.2423,918.2148,-32.7417
76.4961,905.9851,918.243,918.2155,-12.2579
76.5001,939.5919,918.2437,918.2163,21.3482
76.5041,926.5767,918.2443,918.217,8.3324
76.5081,934.9454,918.245,918.2177,16.7004
76.5121,898.7345,918.2457,918.2184,-19.5112
76.5161,899.9595,918.2463,918.2192,-18.2868
76.5201,941.8723,918.247,918.2199,23.6253
76.5241,923.7617,918.2477,918.2206,5.514
76.5281,910.7401,918.2484,918.2214,-7.5083
76.5321,943.2555,918.2413,918.2221,25.0142
76.5361,935.5844,918.2421,918.2228,17.3423
76.5401,940.4964,918.2427,918.2236,22.2537
76.5441,960.0965,918.2434,918.2243,41.8531
76.5481,908.7342,918.2441,918.225,-9.5099
76.5521,943.7067,918.2448,918.2257,25.4619
76.5561,967.4961,918.2455,918.2265,49.2506
76.5601,950.2315,918.2462,918.2272,31.9853
76.5641,854.6651,918.2468,918.2279,-63.5817
76.5681,876.7599,918.2475,918.2287,-41.4876
76.5721,945.9319,918.2482,918.2294,27.6837
76.5761,898.6055,918.2505,918.2301,-19.645
76.5801,946.1389,918.2512,918.2309,27.8877
76.5841,923.4828,918.2519,918.2316,5.2309
76.5881,962.9268,918.2526,918.2323,44.6742
76.5921,956.0208,918.2533,918.233,37.7675
76.5961,907.0067,918.254,918.2338,-11.2473
76.6001,925.0783,918.2547,918.2345,6.8236
76.6041,964.7164,918.2554,918.2352,46.461
76.6081,905.053,918.2561,918.236,-13.2031
76.6121,886.604,918.2568,918.2367,-31.6528
76.6161,905.8696,918.2574,918.2374,-12.3878
76.6201,915.7012,918.2582,918.2382,-2.557
76.6241,910.2684,918.2589,918.2389,-7.9905
76.6281,914.5337,918.2596,918.2396,-3.7259
76.6321,935.0802,918.2603,918.2403,16.8199
76.6361,936.3512,918.261,918.2411,18.0902
76.6401,931.1599,918.2617,918.2418,12.8982
76.6441,917.8464,918.2624,918.2425,-0.416
76.6481,938.1366,918.2631,918.2433,19.8735
76.6521,929.5514,918.2638,918.244,11.2876
76.6561,911.2861,918.2644,918.2447,-6.9783
76.6601,913.5406,918.2651,918.2454,-4.7245
76.6641,930.8766,918.2658,918.2462,12.6108
76.6681,885.5212,918.2665,918.2469,-32.7453
76.6721,986.0522,918.2672,918.2476,67.785
76.6761,941.5256,918.2679,918.2484,23.2577
76.6801,928.4061,918.2686,918.2491,10.1375
76.6841,890.4618,918.2693,918.2498,-27.8075
76.6881,941.7547,918.27,918.2506,23.4847
76.6921,920.3864,918.2707,918.2513,2.1157
76.6961,941.3717,918.2714,918.252,23.1003
76.7001,926.4545,918.2722,918.2527,8.1823
76.7041,926.6184,918.2728,918.2535,8.3456
76.7081,926.2934,918.2736,918.2542,8.0198
76.7121,922.8452,918.2742,918.2549,4.571
76.7161,913.6792,918.275,918.2557,-4.5958
76.7201,920.251,918.2756,918.2564,1.9754
76.7241,940.3583,918.2764,918.2571,22.0819
76.7281,929.4189,918.277,918.2579,11.1419
76.7321,934.2414,918.2778,918.2586,15.9636
76.7361,957.9772,918.2784,918.2593,39.6988
76.7401,932.5799,918.2792,918.26,14.3007
76.7441,910.1789,918.2798,918.2608,-8.1009
76.7481,948.2163,918.2805,918.2615,29.9358
76.7521,921.5066,918.2812,918.2622,3.2254
76.7561,1007.792,918.2819,918.263,89.5101
76.7601,938.5989,918.2826,918.2637,20.3163
76.7641,945.4154,918.2833,918.2644,27.1321
76.7681,896.54,918.2841,918.2652,-21.7441
76.7721,944.4462,918.2847,918.2659,26.1615
76.7761,970.8238,918.2855,918.2666,52.5383
76.7801,961.1223,918.2861,918.2673,42.8362
76.7841,908.314,918.2869,918.2681,-9.9729
76.7881,949.5923,918.2875,918.2688,31.3048
76.7921,936.3688,918.2883,918.2695,18.0805
76.7961,937.4381,918.2861,918.2674,19.152
76.8001,920.8821,918.2839,918.2653,2.5982
76.8041,922.4102,918.2818,918.2631,4.1284
76.8081,941.5489,918.2796,918.261,23.2693
76.8121,926.4943,918.2775,918.2589,8.2168
76.8161,914.4708,918.2753,918.2567,-3.8045
76.8201,936.4749,918.2731,918.2546,18.2018
76.8241,959.8156,918.271,918.2525,41.5446
76.8281,957.741,918.2688,918.2503,39.4722
76.8321,903.7011,918.2667,918.2482,-14.5656
76.8361,926.9716,918.2645,918.2461,8.7071
76.8401,944.7894,918.2623,918.2439,26.5271
76.8441,940.8252,918.2602,918.2418,22.565
76.8481,909.2221,918.258,918.2397,-9.0359
76.8521,915.2307,918.2559,918.2375,-3.0252
76.8561,989.597,918.2537,918.2354,71.3433
76.8601,909.1722,918.2516,918.2332,-9.0794
76.8641,932.3821,918.2495,918.2311,14.1326
76.8681,965.3333,918.2473,918.229,47.086
76.8721,963.3377,918.2451,918.2268,45.0926
76.8761,917.1965,918.243,918.2247,-1.0465
76.8801,904.3304,918.2408,918.2226,-13.9104
76.8841,926.2263,918.2386,918.2204,7.9877
76.8881,924.1536,918.2365,918.2183,5.9171
76.8921,920.0859,918.2343,918.2162,1.8516
76.8961,945.2808,918.2322,918.214,27.0486
76.9001,939.4644,918.23,918.2119,21.2344
76.9041,938.8534,918.2278,918.2098,20.6256
76.9081,943.5567,918.2257,918.2076,25.331
76.9121,921.5283,918.2235,918.2055,3.3048
76.9161,930.3088,918.2214,918.2034,12.0874
76.9201,961.7794,918.2192,918.2012,43.5602
76.9241,939.7535,918.217,918.1991,21.5365
76.9281,936.1521,918.2149,918.197,17.9372
76.9321,962.0481,918.2127,918.1948,43.8354
76.9361,990.1608,918.2106,918.1927,71.9502
76.9401,998.0499,918.2084,918.1906,79.8415
76.9441,920.9877,918.2062,918.1884,2.7815
76.9481,911.0399,918.2041,918.1863,-7.1642
76.9521,974.2307,918.2028,918.1842,56.0279
76.9561,970.3168,918.2006,918.182,52.1162
76.9601,926.2503,918.1984,918.1799,8.0519
76.9641,893.5921,918.1963,918.1778,-24.6042
