No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD,D spacings,,Error [cts]
356,21.4201,1167.251,1132.807,1132.483,30.25, ,4.8133,,34.444
357,21.4241,1133.964,1132.719,1132.394,30.25, ,4.8124,,1.245
358,21.4281,1181.772,1132.631,1132.306,30.25, ,4.8116,,49.141
359,21.4321,1187.035,1132.544,1132.218,30.25, ,4.8107,,54.491
360,21.4361,1116.784,1132.456,1132.13,30.25, ,4.8098,,-15.672
361,21.4401,1100.529,1132.369,1132.042,30.25, ,4.8089,,-31.84
362,21.4441,1121.431,1132.281,1131.953,30.25, ,4.808,,-10.85
363,21.4481,1133.751,1132.193,1131.865,30.25, ,4.8071,,1.558
364,21.4521,1126.882,1132.105,1131.777,30.25, ,4.8062,,-5.223
365,21.4561,1149.114,1132.018,1131.689,30.25, ,4.8054,,17.096
366,21.4601,1132.566,1131.93,1131.601,30.25, ,4.8045,,0.636
367,21.4641,1120.796,1131.842,1131.512,30.25, ,4.8036,,-11.046
368,21.4681,1156.837,1131.755,1131.424,30.25, ,4.8027,,25.082
369,21.4721,1136.473,1131.667,1131.336,30.25, ,4.8018,,4.806
370,21.4761,1161.968,1131.579,1131.248,30.25, ,4.8009,,30.389
371,21.4801,1167.967,1131.492,1131.16,30.25, ,4.8,,36.475
372,21.4841,1160.53,1131.404,1131.071,30.25, ,4.7992,,29.126
373,21.4881,1116.695,1131.316,1130.983,30.25, ,4.7983,,-14.621
374,21.4921,1121.456,1131.229,1130.895,30.25, ,4.7974,,-9.773
375,21.4961,1110.261,1131.141,1130.807,30.25, ,4.7965,,-20.88
376,21.5001,1204.932,1131.053,1130.719,30.25, ,4.7956,,73.879
377,21.5041,1149.401,1130.966,1130.63,30.25, ,4.7948,,18.435
378,21.5081,1146.767,1130.878,1130.542,30.25, ,4.7939,,15.889
379,21.5121,1094.334,1130.79,1130.454,30.25, ,4.793,,-36.456
380,21.5161,1167.405,1130.703,1130.366,30.25, ,4.7921,,36.702
381,21.5201,1129.092,1130.615,1130.277,30.25, ,4.7912,,-1.523
382,21.5241,1150.547,1130.527,1130.189,30.25, ,4.7904,,20.02
383,21.5281,1162.908,1130.44,1130.101,30.25, ,4.7895,,32.468
384,21.5321,1151.095,1130.352,1130.013,30.25, ,4.7886,,20.743
385,21.5361,1127.168,1130.264,1129.925,30.25, ,4.7877,,-3.096
386,21.5401,1163.3,1130.177,1129.836,30.25, ,4.7868,,33.123
387,21.5441,1166.371,1130.089,1129.748,30.25, ,4.786,,36.282
388,21.5481,1163.642,1130.001,1129.66,30.25, ,4.7851,,33.641
389,21.5521,1148.064,1129.914,1129.572,30.25, ,4.7842,,18.15
390,21.5561,1130.824,1129.826,1129.484,30.25, ,4.7833,,0.998
391,21.5601,1127.047,1129.738,1129.395,30.25, ,4.7824,,-2.691
392,21.5641,1117.751,1129.651,1129.307,30.25, ,4.7816,,-11.9
393,21.5681,1172.724,1129.563,1129.219,30.25, ,4.7807,,43.161
394,21.5721,1177.734,1129.475,1129.131,30.25, ,4.7798,,48.259
395,21.5761,1118.182,1129.388,1129.043,30.25, ,4.7789,,-11.206
396,21.5801,1147.446,1129.3,1128.954,30.25, ,4.7781,,18.146
397,21.5841,1144.838,1129.212,1128.866,30.25, ,4.7772,,15.626
398,21.5881,1156.417,1129.125,1128.778,30.25, ,4.7763,,27.292
399,21.5921,1194.343,1129.037,1128.69,30.25, ,4.7754,,65.306
400,21.5961,1220.03,1128.949,1128.602,30.25, ,4.7746,,91.081
401,21.6001,1155.881,1128.862,1128.513,30.25, ,4.7737,,27.019
402,21.6041,1128.085,1128.774,1128.425,30.25, ,4.7728,,-0.689
403,21.6081,1158.605,1128.687,1128.337,30.25, ,4.7719,,29.918
404,21.6121,1151.337,1128.599,1128.249,30.25, ,4.7711,,22.738
405,21.6161,1166.91,1128.511,1128.161,30.25, ,4.7702,,38.399
406,21.6201,1161.522,1128.424,1128.072,30.25, ,4.7693,,33.098
407,21.6241,1152.002,1128.336,1127.984,30.25, ,4.7685,,23.666
408,21.6281,1138.52,1128.248,1127.896,30.25, ,4.7676,,10.272
409,21.6321,1141.812,1128.161,1127.808,30.25, ,4.7667,,13.651
410,21.6361,1143.83,1128.073,1127.72,30.25, ,4.7658,,15.757
411,21.6401,1127.942,1127.985,1127.631,30.25, ,4.765,,-0.043
412,21.6441,1147.612,1127.898,1127.543,30.25, ,4.7641,,19.714
413,21.6481,1142.825,1127.81,1127.455,30.25, ,4.7632,,15.015
414,21.6521,1109.857,1127.722,1127.367,30.25, ,4.7624,,-17.865
415,21.6561,1125.884,1127.635,1127.279,30.25, ,4.7615,,-1.751
416,21.6601,1114.825,1127.547,1127.19,30.25, ,4.7606,,-12.722
417,21.6641,1101.48,1127.46,1127.102,30.25, ,4.7598,,-25.98
418,21.6681,1151.629,1127.372,1127.014,30.25, ,4.7589,,24.257
419,21.6721,1124.696,1127.284,1126.926,30.25, ,4.758,,-2.588
420,21.6761,1137.538,1127.197,1126.838,30.25, ,4.7572,,10.341
421,21.6801,1106.284,1127.109,1126.749,30.25, ,4.7563,,-20.825
422,21.6841,1127.47,1127.021,1126.661,30.25, ,4.7554,,0.449
423,21.6881,1153.938,1126.934,1126.573,30.25, ,4.7546,,27.004
424,21.6921,1172.13,1126.846,1126.485,30.25, ,4.7537,,45.284
425,21.6961,1124.948,1126.758,1126.397,30.25, ,4.7528,,-1.81
426,21.7001,1123.195,1126.671,1126.308,30.25, ,4.752,,-3.476
427,21.7041,1158.811,1126.583,1126.22,30.25, ,4.7511,,32.228
428,21.7081,1095.126,1126.495,1126.132,30.25, ,4.7502,,-31.369
429,21.7121,1114.876,1126.408,1126.044,30.25, ,4.7494,,-11.532
430,21.7161,1159.23,1126.32,1125.955,30.25, ,4.7485,,32.91
431,21.7201,1133.801,1126.233,1125.867,30.25, ,4.7476,,7.568
432,21.7241,1125.719,1126.145,1125.779,30.25, ,4.7468,,-0.426
433,21.7281,1116.194,1126.057,1125.691,30.25, ,4.7459,,-9.863
434,21.7321,1147.563,1125.97,1125.603,30.25, ,4.745,,21.593
435,21.7361,1180.901,1125.882,1125.514,30.25, ,4.7442,,55.019
436,21.7401,1158.911,1125.795,1125.426,30.25, ,4.7433,,33.116
437,21.7441,1145.599,1125.707,1125.338,30.25, ,4.7425,,19.892
438,21.7481,1165.873,1125.619,1125.25,30.25, ,4.7416,,40.254
439,21.7521,1165.976,1125.532,1125.162,30.25, ,4.7407,,40.444
440,21.7561,1166.336,1125.444,1125.073,30.25, ,4.7399,,40.892
441,21.7601,1186.943,1125.356,1124.985,30.25, ,4.739,,61.587
442,21.7641,1146.536,1125.269,1124.897,30.25, ,4.7382,,21.267
443,21.7681,1111.812,1125.181,1124.809,30.25, ,4.7373,,-13.369
444,21.7721,1106.944,1125.094,1124.721,30.25, ,4.7364,,-18.15
445,21.7761,1118.48,1125.006,1124.632,30.25, ,4.7356,,-6.526
446,21.7801,1083.732,1124.918,1124.544,30.25, ,4.7347,,-41.186
447,21.7841,1195.155,1124.831,1124.456,30.25, ,4.7339,,70.324
448,21.7881,1192.283,1124.743,1124.368,30.25, ,4.733,,67.54
449,21.7921,1097.112,1124.656,1124.28,30.25, ,4.7321,,-27.544
450,21.7961,1136.832,1124.568,1124.191,30.25, ,4.7313,,12.264
451,21.8001,1121.174,1124.48,1124.103,30.25, ,4.7304,,-3.306
452,21.8041,1091.753,1124.393,1124.015,30.25, ,4.7296,,-32.64
453,21.8081,1170.751,1124.305,1123.927,30.25, ,4.7287,,46.446
454,21.8121,1153.321,1124.218,1123.839,30.25, ,4.7279,,29.103
455,21.8161,1105.231,1124.13,1123.75,30.25, ,4.727,,-18.899
456,21.8201,1084.213,1124.042,1123.662,30.25, ,4.7261,,-39.829
457,21.8241,1099.125,1123.955,1123.574,30.25, ,4.7253,,-24.83
458,21.8281,1145.721,1123.867,1123.486,30.25, ,4.7244,,21.854
459,21.8321,1167.111,1123.78,1123.398,30.25, ,4.7236,,43.331
460,21.8361,1147.15,1123.689,1123.307,30.25, ,4.7227,,23.461
461,21.8401,1161.005,1123.599,1123.215,30.25, ,4.7219,,37.406
462,21.8441,1179.881,1123.508,1123.124,30.25, ,4.721,,56.373
463,21.8481,1146.666,1123.418,1123.033,30.25, ,4.7202,,23.248
464,21.8521,1136.093,1123.327,1122.942,30.25, ,4.7193,,12.766
465,21.8561,1114.444,1123.237,1122.851,30.25, ,4.7184,,-8.793
466,21.8601,1118.854,1123.146,1122.76,30.25, ,4.7176,,-4.292
467,21.8641,1135.197,1123.056,1122.669,30.25, ,4.7167,,12.141
468,21.8681,1131.474,1122.966,1122.578,30.25, ,4.7159,,8.508
469,21.8721,1114.853,1122.875,1122.487,30.25, ,4.715,,-8.022
470,21.8761,1175.472,1122.785,1122.396,30.25, ,4.7142,,52.687
471,21.8801,1082.6,1122.694,1122.305,30.25, ,4.7133,,-40.094
472,21.8841,1070.257,1122.604,1122.214,30.25, ,4.7125,,-52.347
473,21.8881,1146.683,1122.513,1122.123,30.25, ,4.7116,,24.17
474,21.8921,1109.413,1122.423,1122.032,30.25, ,4.7108,,-13.01
475,21.8961,1090.809,1122.333,1121.941,30.25, ,4.7099,,-31.524
476,21.9001,1100.717,1122.242,1121.85,30.25, ,4.7091,,-21.525
477,21.9041,1109.609,1122.152,1121.759,30.25, ,4.7082,,-12.543
478,21.9081,1113.588,1122.061,1121.668,30.25, ,4.7074,,-8.473
479,21.9121,1121.403,1121.971,1121.577,30.25, ,4.7065,,-0.568
480,21.9161,1136.933,1121.88,1121.486,30.25, ,4.7057,,15.053
481,21.9201,1161.164,1121.79,1121.395,30.25, ,4.7048,,39.374
482,21.9241,1162.648,1121.7,1121.304,30.25, ,4.704,,40.948
483,21.9281,1122.677,1121.609,1121.212,30.25, ,4.7031,,1.068
484,21.9321,1073.256,1121.519,1121.121,30.25, ,4.7023,,-48.263
485,21.9361,1069.091,1121.428,1121.03,30.25, ,4.7015,,-52.337
486,21.9401,1109.198,1121.338,1120.939,30.25, ,4.7006,,-12.14
487,21.9441,1112.575,1121.247,1120.848,30.25, ,4.6998,,-8.672
488,21.9481,1075.937,1121.157,1120.757,30.25, ,4.6989,,-45.22
489,21.9521,1108.234,1121.067,1120.666,30.25, ,4.6981,,-12.833
490,21.9561,1078.442,1120.976,1120.575,30.25, ,4.6972,,-42.534
491,21.9601,1088.978,1120.886,1120.484,30.25, ,4.6964,,-31.908
492,21.9641,1131.646,1120.795,1120.393,30.25, ,4.6955,,10.851
493,21.9681,1150.481,1120.705,1120.302,30.25, ,4.6947,,29.776
494,21.9721,1116.868,1120.615,1120.211,30.25, ,4.6938,,-3.747
495,21.9761,1155.165,1120.524,1120.12,30.25, ,4.693,,34.641
496,21.9801,1176.702,1120.434,1120.029,30.25, ,4.6922,,56.268
497,21.9841,1178.555,1120.343,1119.938,30.25, ,4.6913,,58.212
498,21.9881,1157.191,1120.253,1119.847,30.25, ,4.6905,,36.938
499,21.9921,1128.558,1120.163,1119.756,30.25, ,4.6896,,8.395
500,21.9961,1106.443,1120.072,1119.665,30.25, ,4.6888,,-13.629
501,22.0001,1102.629,1119.982,1119.574,30.25, ,4.6879,,-17.353
502,22.0041,1142.584,1119.891,1119.483,30.25, ,4.6871,,22.693
503,22.0081,1179.314,1119.801,1119.392,30.25, ,4.6863,,59.513
504,22.0121,1153.205,1119.711,1119.301,30.25, ,4.6854,,33.494
505,22.0161,1117.127,1119.62,1119.209,30.25, ,4.6846,,-2.493
506,22.0201,1111.747,1119.53,1119.118,30.25, ,4.6837,,-7.783
507,22.0241,1110.124,1119.439,1119.027,30.25, ,4.6829,,-9.315
508,22.0281,1126.502,1119.349,1118.936,30.25, ,4.6821,,7.153
509,22.0321,1143.95,1119.259,1118.845,30.25, ,4.6812,,24.691
510,22.0361,1134.775,1119.168,1118.754,30.25, ,4.6804,,15.607
511,22.0401,1142.134,1119.078,1118.663,30.25, ,4.6795,,23.056
512,22.0441,1107.462,1118.987,1118.572,30.25, ,4.6787,,-11.525
513,22.0481,1157.973,1118.897,1118.481,30.25, ,4.6779,,39.076
514,22.0521,1199.628,1118.807,1118.39,30.25, ,4.677,,80.821
515,22.0561,1121.381,1118.716,1118.299,30.25, ,4.6762,,2.665
516,22.0601,1091.994,1118.626,1118.208,30.25, ,4.6753,,-26.632
517,22.0641,1103.743,1118.536,1118.117,30.25, ,4.6745,,-14.793
518,22.0681,1167.891,1118.445,1118.026,30.25, ,4.6737,,49.446
519,22.0721,1170.527,1118.355,1117.935,30.25, ,4.6728,,52.172
520,22.0761,1158.459,1118.264,1117.844,30.25, ,4.672,,40.195
521,22.0801,1068.193,1118.174,1117.753,30.25, ,4.6712,,-49.981
522,22.0841,1120.362,1118.084,1117.662,30.25, ,4.6703,,2.278
523,22.0881,1142.806,1117.993,1117.571,30.25, ,4.6695,,24.813
524,22.0921,1116.562,1117.903,1117.48,30.25, ,4.6687,,-1.341
525,22.0961,1093.941,1117.812,1117.389,30.25, ,4.6678,,-23.871
526,22.1001,1105.875,1117.722,1117.298,30.25, ,4.667,,-11.847
527,22.1041,1153.865,1117.632,1117.206,30.25, ,4.6662,,36.233
528,22.1081,1147.865,1117.541,1117.115,30.25, ,4.6653,,30.324
529,22.1121,1126.843,1117.451,1117.024,30.25, ,4.6645,,9.392
530,22.1161,1146.671,1117.361,1116.933,30.25, ,4.6637,,29.31
531,22.1201,1145.63,1117.27,1116.842,30.25, ,4.6628,,28.36
532,22.1241,1119.685,1117.18,1116.751,30.25, ,4.662,,2.505
533,22.1281,1126.831,1117.089,1116.66,30.25, ,4.6612,,9.742
534,22.1321,1150.586,1116.999,1116.569,30.25, ,4.6603,,33.587
535,22.1361,1157.235,1116.909,1116.478,30.25, ,4.6595,,40.326
536,22.1401,1138.471,1116.818,1116.387,30.25, ,4.6587,,21.653
537,22.1441,1139.635,1116.728,1116.296,30.25, ,4.6578,,22.907
538,22.1481,1085.171,1116.638,1116.205,30.25, ,4.657,,-31.467
539,22.1521,1163.83,1116.547,1116.114,30.25, ,4.6562,,47.283
540,22.1561,1074.286,1116.457,1116.023,30.25, ,4.6553,,-42.171
541,22.1601,1115.65,1116.367,1115.932,30.25, ,4.6545,,-0.717
542,22.1641,1084.054,1116.276,1115.841,30.25, ,4.6537,,-32.222
543,22.1681,1099.452,1116.186,1115.75,30.25, ,4.6529,,-16.734
544,22.1721,1092.304,1116.095,1115.659,30.25, ,4.652,,-23.791
545,22.1761,1163.123,1116.005,1115.568,30.25, ,4.6512,,47.118
546,22.1801,1129.067,1115.915,1115.477,30.25, ,4.6504,,13.152
547,22.1841,1124.282,1115.824,1115.386,30.25, ,4.6495,,8.458
548,22.1881,1131.226,1115.734,1115.295,30.25, ,4.6487,,15.492
549,22.1921,1152.953,1115.644,1115.203,30.25, ,4.6479,,37.309
550,22.1961,1096.692,1115.553,1115.112,30.25, ,4.6471,,-18.861
551,22.2001,1109.081,1115.463,1115.021,30.25, ,4.6462,,-6.382
552,22.2041,1107.373,1115.373,1114.93,30.25, ,4.6454,,-8
553,22.2081,1092.878,1115.282,1114.839,30.25, ,4.6446,,-22.404
554,22.2121,1121.649,1115.192,1114.748,30.25, ,4.6438,,6.457
555,22.2161,1115.748,1115.102,1114.657,30.25, ,4.6429,,0.646
556,22.2201,1099.046,1115.011,1114.566,30.25, ,4.6421,,-15.965
557,22.2241,1114.653,1114.921,1114.475,30.25, ,4.6413,,-0.268
558,22.2281,1114.273,1114.831,1114.384,30.25, ,4.6405,,-0.558
559,22.2321,1127.925,1114.74,1114.293,30.25, ,4.6396,,13.185
560,22.2361,1110.384,1114.65,1114.202,30.25, ,4.6388,,-4.266
561,22.2401,1123.087,1114.56,1114.111,30.25, ,4.638,,8.527
562,22.2441,1092.816,1114.469,1114.02,30.25, ,4.6372,,-21.653
563,22.2481,1136.636,1114.379,1113.929,30.25, ,4.6363,,22.257
564,22.2521,1128.339,1114.288,1113.838,30.25, ,4.6355,,14.051
565,22.2561,1093.871,1114.198,1113.747,30.25, ,4.6347,,-20.327
566,22.2601,1042.766,1114.108,1113.656,30.25, ,4.6339,,-71.342
567,22.2641,1086.585,1114.018,1113.565,30.25, ,4.633,,-27.433
568,22.2681,1056.876,1113.927,1113.474,30.25, ,4.6322,,-57.051
569,22.2721,1110.733,1113.837,1113.383,30.25, ,4.6314,,-3.104
570,22.2761,1123.195,1113.746,1113.292,30.25, ,4.6306,,9.449
571,22.2801,1070.922,1113.656,1113.2,30.25, ,4.6298,,-42.734
572,22.2841,1104.066,1113.566,1113.109,30.25, ,4.6289,,-9.5
573,22.2881,1142.036,1113.476,1113.018,30.25, ,4.6281,,28.56
574,22.2921,1114.491,1113.385,1112.927,30.25, ,4.6273,,1.106
575,22.2961,1141.298,1113.295,1112.836,30.25, ,4.6265,,28.003
576,22.3001,1168.661,1113.205,1112.745,30.25, ,4.6257,,55.456
577,22.3041,1149.549,1113.114,1112.654,30.25, ,4.6248,,36.435
578,22.3081,1160.287,1113.024,1112.563,30.25, ,4.624,,47.263
579,22.3121,1176.892,1112.934,1112.472,30.25, ,4.6232,,63.958
580,22.3161,1161.201,1112.843,1112.381,30.25, ,4.6224,,48.358
581,22.3201,1128.986,1112.753,1112.29,30.25, ,4.6216,,16.233
582,22.3241,1078.634,1112.663,1112.199,30.25, ,4.6207,,-34.029
583,22.3281,1119.954,1112.571,1112.108,30.25, ,4.6199,,7.383
584,22.3321,1104.903,1112.48,1112.017,30.25, ,4.6191,,-7.577
585,22.3361,1156.16,1112.39,1111.926,30.25, ,4.6183,,43.77
586,22.3401,1113.079,1112.3,1111.835,30.25, ,4.6175,,0.779
587,22.3441,1106.254,1112.209,1111.744,30.25, ,4.6167,,-5.955
588,22.3481,1163.735,1112.119,1111.653,30.25, ,4.6158,,51.616
589,22.3521,1135.97,1112.029,1111.562,30.25, ,4.615,,23.941
590,22.3561,1124.441,1111.938,1111.471,30.25, ,4.6142,,12.503
591,22.3601,1149.067,1111.848,1111.38,30.25, ,4.6134,,37.219
592,22.3641,1134.436,1111.758,1111.289,30.25, ,4.6126,,22.678
593,22.3681,1137.104,1111.667,1111.197,30.25, ,4.6118,,25.437
594,22.3721,1137.676,1111.577,1111.106,30.25, ,4.611,,26.099
595,22.3761,1148.881,1111.487,1111.015,30.25, ,4.6101,,37.394
596,22.3801,1141.367,1111.396,1110.924,30.25, ,4.6093,,29.971
597,22.3841,1135.83,1111.306,1110.833,30.25, ,4.6085,,24.524
598,22.3881,1158.696,1111.216,1110.742,30.25, ,4.6077,,47.48
599,22.3921,1128.641,1111.125,1110.651,30.25, ,4.6069,,17.516
600,22.3961,1128.6,1111.035,1110.56,30.25, ,4.6061,,17.565
601,22.4001,1138.841,1110.944,1110.469,30.25, ,4.6053,,27.897
602,22.4041,1131.722,1110.854,1110.378,30.25, ,4.6045,,20.868
603,22.4081,1134.616,1110.764,1110.287,30.25, ,4.6036,,23.852
604,22.4121,1080.824,1110.673,1110.196,30.25, ,4.6028,,-29.849
605,22.4161,1091.589,1110.583,1110.105,30.25, ,4.602,,-18.994
606,22.4201,1144.928,1110.493,1110.014,30.25, ,4.6012,,34.435
607,22.4241,1128.697,1110.402,1109.923,30.25, ,4.6004,,18.295
608,22.4281,1097.344,1110.312,1109.832,30.25, ,4.5996,,-12.968
609,22.4321,1098.17,1110.222,1109.741,30.25, ,4.5988,,-12.052
610,22.4361,1077.103,1110.131,1109.65,30.25, ,4.598,,-33.028
611,22.4401,1202.106,1110.041,1109.559,30.25, ,4.5972,,92.065
612,22.4441,1187.745,1109.951,1109.468,30.25, ,4.5964,,77.794
613,22.4481,1174.879,1109.86,1109.377,30.25, ,4.5955,,65.019
614,22.4521,1097.805,1109.77,1109.286,30.25, ,4.5947,,-11.965
615,22.4561,1091.424,1109.68,1109.194,30.25, ,4.5939,,-18.256
616,22.4601,1136.7,1109.589,1109.103,30.25, ,4.5931,,27.111
617,22.4641,1134.47,1109.499,1109.012,30.25, ,4.5923,,24.971
618,22.4681,1092.249,1109.409,1108.921,30.25, ,4.5915,,-17.16
619,22.4721,1087.547,1109.318,1108.83,30.25, ,4.5907,,-21.771
620,22.4761,1168.494,1109.228,1108.739,30.25, ,4.5899,,59.266
621,22.4801,1166.799,1109.138,1108.648,30.25, ,4.5891,,57.661
622,22.4841,1135.783,1109.047,1108.557,30.25, ,4.5883,,26.736
623,22.4881,1144.781,1108.957,1108.466,30.25, ,4.5875,,35.824
624,22.4921,1153.297,1108.867,1108.375,30.25, ,4.5867,,44.43
625,22.4961,1110.871,1108.776,1108.284,30.25, ,4.5859,,2.095
626,22.5001,1079.322,1108.686,1108.193,30.25, ,4.5851,,-29.364
627,22.5041,1111.959,1108.596,1108.102,30.25, ,4.5843,,3.363
628,22.5081,1129.321,1108.505,1108.011,30.25, ,4.5835,,20.816
629,22.5121,1136.779,1108.415,1107.92,30.25, ,4.5827,,28.364
630,22.5161,1124.708,1108.325,1107.829,30.25, ,4.5818,,16.383
631,22.5201,1123.394,1108.234,1107.738,30.25, ,4.581,,15.16
632,22.5241,1086.484,1108.144,1107.647,30.25, ,4.5802,,-21.66
633,22.5281,1099.86,1108.053,1107.556,30.25, ,4.5794,,-8.193
634,22.5321,1050.911,1107.963,1107.465,30.25, ,4.5786,,-57.052
635,22.5361,1095.409,1107.873,1107.374,30.25, ,4.5778,,-12.464
636,22.5401,1108.813,1107.782,1107.283,30.25, ,4.577,,1.031
637,22.5441,1145.897,1107.692,1107.191,30.25, ,4.5762,,38.205
638,22.5481,1151.863,1107.602,1107.1,30.25, ,4.5754,,44.261
639,22.5521,1160.655,1107.511,1107.009,30.25, ,4.5746,,53.144
640,22.5561,1096.656,1107.421,1106.918,30.25, ,4.5738,,-10.765
641,22.5601,1094.112,1107.33,1106.827,30.25, ,4.573,,-13.218
642,22.5641,1147.908,1107.24,1106.736,30.25, ,4.5722,,40.668
643,22.5681,1149.301,1107.15,1106.645,30.25, ,4.5714,,42.151
644,22.5721,1147.157,1107.059,1106.554,30.25, ,4.5706,,40.098
645,22.5761,1145.366,1106.969,1106.463,30.25, ,4.5698,,38.397
646,22.5801,1135.629,1106.878,1106.372,30.25, ,4.569,,28.751
647,22.5841,1136.256,1106.788,1106.281,30.25, ,4.5682,,29.468
648,22.5881,1113.484,1106.697,1106.19,30.25, ,4.5674,,6.787
649,22.5921,1102.177,1106.607,1106.099,30.25, ,4.5666,,-4.43
650,22.5961,1118.241,1106.516,1106.008,30.25, ,4.5658,,11.725
651,22.6001,1099.194,1106.426,1105.917,30.25, ,4.565,,-7.232
652,22.6041,1107.91,1106.335,1105.826,30.25, ,4.5642,,1.575
653,22.6081,1123.931,1106.245,1105.735,30.25, ,4.5634,,17.686
654,22.6121,1120.849,1106.154,1105.644,30.25, ,4.5626,,14.695
655,22.6161,1101.226,1106.064,1105.553,30.25, ,4.5619,,-4.838
656,22.6201,1095.638,1105.973,1105.462,30.25, ,4.5611,,-10.335
657,22.6241,1136.805,1105.883,1105.371,30.25, ,4.5603,,30.922
658,22.6281,1076.321,1105.792,1105.28,30.25, ,4.5595,,-29.471
659,22.6321,1145.256,1105.702,1105.188,30.25, ,4.5587,,39.554
660,22.6361,1098.623,1105.611,1105.097,30.25, ,4.5579,,-6.988
661,22.6401,1144.373,1105.521,1105.006,30.25, ,4.5571,,38.852
662,22.6441,1121.82,1105.43,1104.915,30.25, ,4.5563,,16.39
663,22.6481,1108.307,1105.339,1104.824,30.25, ,4.5555,,2.968
664,22.6521,1136.147,1105.249,1104.733,30.25, ,4.5547,,30.898
665,22.6561,1092.016,1105.159,1104.642,30.25, ,4.5539,,-13.143
666,22.6601,1104.518,1105.069,1104.551,30.25, ,4.5531,,-0.551
667,22.6641,1120.95,1104.979,1104.46,30.25, ,4.5523,,15.971
668,22.6681,1147.636,1104.889,1104.369,30.25, ,4.5515,,42.747
669,22.6721,1133.064,1104.8,1104.278,30.25, ,4.5507,,28.264
670,22.6761,1130.717,1104.711,1104.187,30.25, ,4.5499,,26.006
671,22.6801,1147.782,1104.623,1104.096,30.25, ,4.5491,,43.159
672,22.6841,1135.864,1104.536,1104.005,30.25, ,4.5484,,31.328
673,22.6881,1132.362,1104.45,1103.914,30.25, ,4.5476,,27.912
674,22.6921,1129.678,1104.366,1103.823,30.25, ,4.5468,,25.312
675,22.6961,1099.68,1104.283,1103.732,30.25, ,4.546,,-4.603
676,22.7001,1094.058,1104.203,1103.641,30.25, ,4.5452,,-10.145
677,22.7041,1101.488,1104.126,1103.55,30.25, ,4.5444,,-2.638
678,22.7081,1098.927,1104.052,1103.459,30.25, ,4.5436,,-5.125
679,22.7121,1162.055,1103.983,1103.368,30.25, ,4.5428,,58.072
680,22.7161,1083.594,1103.918,1103.277,30.25, ,4.542,,-20.324
681,22.7201,1091.901,1103.859,1103.185,30.25, ,4.5412,,-11.958
682,22.7241,1088.381,1103.807,1103.094,30.25, ,4.5405,,-15.426
683,22.7281,1163.062,1103.762,1103.003,30.25, ,4.5397,,59.3
684,22.7321,1098.648,1103.725,1102.912,30.25, ,4.5389,,-5.077
685,22.7361,1093.302,1103.697,1102.821,30.25, ,4.5381,,-10.395
686,22.7401,1137.457,1103.679,1102.73,30.25, ,4.5373,,33.778
687,22.7441,1120.526,1103.671,1102.639,30.25, ,4.5365,,16.855
688,22.7481,1127.871,1103.674,1102.548,30.25, ,4.5357,,24.197
689,22.7521,1105.866,1103.688,1102.457,30.25, ,4.5349,,2.178
690,22.7561,1081.348,1103.713,1102.366,30.25, ,4.5342,,-22.365
691,22.7601,1115.282,1103.749,1102.275,30.25, ,4.5334,,11.533
692,22.7641,1136.909,1103.795,1102.184,30.25, ,4.5326,,33.114
693,22.7681,1132.368,1103.849,1102.093,30.25, ,4.5318,,28.519
694,22.7721,1107.001,1103.912,1102.002,30.25, ,4.531,,3.089
695,22.7761,1106.968,1103.981,1101.911,30.25, ,4.5302,,2.987
696,22.7801,1112.323,1104.054,1101.82,30.25, ,4.5294,,8.269
697,22.7841,1096.236,1104.129,1101.729,30.25, ,4.5287,,-7.893
698,22.7881,1116.532,1104.204,1101.638,30.25, ,4.5279,,12.328
699,22.7921,1136.075,1104.276,1101.547,30.25, ,4.5271,,31.799
700,22.7961,1155.488,1104.342,1101.456,30.25, ,4.5263,,51.146
701,22.8001,1098.724,1104.4,1101.365,30.25, ,4.5255,,-5.676
702,22.8041,1072.573,1104.448,1101.274,30.25, ,4.5247,,-31.875
703,22.8081,1109.041,1104.484,1101.182,30.25, ,4.524,,4.557
704,22.8121,1114.009,1104.504,1101.091,30.25, ,4.5232,,9.505
705,22.8161,1099.977,1104.508,1101,30.25, ,4.5224,,-4.531
706,22.8201,1107.636,1104.495,1100.909,30.25, ,4.5216,,3.141
707,22.8241,1130.068,1104.462,1100.818,30.25, ,4.5208,,25.606
708,22.8281,1141.579,1104.41,1100.727,30.25, ,4.52,,37.169
709,22.8321,1134.539,1104.337,1100.636,30.25, ,4.5193,,30.202
710,22.8361,1098.61,1104.244,1100.545,30.25, ,4.5185,,-5.634
711,22.8401,1077.42,1104.131,1100.454,30.25, ,4.5177,,-26.711
712,22.8441,1145.797,1103.998,1100.363,30.25, ,4.5169,,41.799
713,22.8481,1131.538,1103.847,1100.272,30.25, ,4.5161,,27.691
714,22.8521,1109.766,1103.679,1100.181,30.25, ,4.5154,,6.087
715,22.8561,1120.405,1103.495,1100.09,30.25, ,4.5146,,16.91
716,22.8601,1111.782,1103.297,1099.999,30.25, ,4.5138,,8.485
717,22.8641,1115.427,1103.088,1099.908,30.25, ,4.513,,12.339
718,22.8681,1138.856,1102.87,1099.817,30.25, ,4.5122,,35.986
719,22.8721,1104.658,1102.644,1099.726,30.25, ,4.5115,,2.014
